occurrenceID,verbatimLocality,verbatimSex,weight,decimalLongitude,decimalLatitude,species_ID,day,month,year,name
16734,7,M,11.0,-109.0828159999964,31.938113000000413,2437874.0,4,12,1989,Reithrodontomys megalotis
16735,12,M,8.0,-109.07851899999636,31.938203000000414,2437874.0,4,12,1989,Reithrodontomys megalotis
16736,6,M,17.0,-109.07883599999636,31.93907800000041,2439591.0,4,12,1989,Chaetodipus penicillatus
16737,24,F,10.0,-109.07773599999636,31.938560000000447,2437874.0,4,12,1989,Reithrodontomys megalotis
16738,7,F,8.0,-109.0828159999964,31.938113000000413,2437874.0,4,12,1989,Reithrodontomys megalotis
16739,22,M,47.0,-109.07860199999637,31.93644100000042,2439521.0,4,12,1989,Dipodomys merriami
16740,23,,,-109.07783799999636,31.93676300000042,2491757.0,4,12,1989,Amphispiza bilineata
16741,12,F,47.0,-109.07851899999636,31.938203000000414,2439541.0,4,12,1989,Dipodomys ordii
16742,6,M,31.0,-109.07883599999636,31.93907800000041,2438517.0,4,12,1989,Onychomys leucogaster
16743,7,M,20.0,-109.0828159999964,31.938113000000413,2437981.0,4,12,1989,Peromyscus eremicus
16744,1,F,19.0,-109.0828289999964,31.938851000000387,2438516.0,4,12,1989,Onychomys torridus
16745,21,M,49.0,-109.07939799999636,31.936448000000453,2438153.0,4,12,1989,Sigmodon fulviventer
16746,12,F,82.0,-109.07851899999636,31.938203000000414,2438153.0,4,12,1989,Sigmodon fulviventer
16747,6,M,7.0,-109.07883599999636,31.93907800000041,2439566.0,4,12,1989,Perognathus flavus
16748,12,M,24.0,-109.07851899999636,31.938203000000414,2438516.0,4,12,1989,Onychomys torridus
16749,19,F,8.0,-109.07791199999636,31.937438000000437,2437874.0,4,12,1989,Reithrodontomys megalotis
16750,12,F,15.0,-109.07851899999636,31.938203000000414,2437864.0,4,12,1989,Reithrodontomys fulvescens
16751,17,M,40.0,-109.07941499999636,31.937117000000445,2439541.0,4,12,1989,Dipodomys ordii
16752,21,M,6.0,-109.07939799999636,31.936448000000453,2437874.0,4,12,1989,Reithrodontomys megalotis
16753,7,F,10.0,-109.0828159999964,31.938113000000413,2437874.0,4,12,1989,Reithrodontomys megalotis
16754,21,M,190.0,-109.07939799999636,31.936448000000453,,4,12,1989,
16755,12,F,10.0,-109.07851899999636,31.938203000000414,2437874.0,4,12,1989,Reithrodontomys megalotis
16756,1,M,49.0,-109.0828289999964,31.938851000000387,2439521.0,4,12,1989,Dipodomys merriami
16757,19,M,21.0,-109.07791199999636,31.937438000000437,2437981.0,4,12,1989,Peromyscus eremicus
